purchases,balance,credit_limit,payments,tenure,oneoff_purchases,installments_purchases,cash_advance,prc_full_payment,cash_advance_frequency,cash_advance_trx,purchases_trx,minimum_payments,balance_frequency,oneoff_purchases_frequency,purchases_installments_frequency,default
1141.24,936.041324,1200.0,1225.983876,12,999.08,142.16,0.0,0.0,0.0,0,12,2595.332901,1.0,0.166667,0.583333,1
2702.57,527.761784,3000.0,1942.140315,12,1942.77,759.8,0.0,0.083333,0.0,0,32,188.998017,1.0,0.5,0.75,0
1286.34,1283.402142,2100.0,1470.711716,12,0.0,1286.34,0.0,0.0,0.0,0,35,2972.477983,1.0,0.0,1.0,1
2469.28,5355.922523,8000.0,1226.857482,12,905.98,1563.3,5839.680075,0.0,0.666667,27,33,2016.38299,1.0,0.583333,0.833333,1
161.5,15.236618,3000.0,912.737392,12,161.5,0.0,0.0,0.0,0.0,0,1,114.337421,0.272727,0.166667,0.0,0
96.2,153.003135,9000.0,326.168469,12,0.0,96.2,0.0,0.0,0.0,0,10,202.58767,1.0,0.0,0.833333,0
2329.12,248.200613,5500.0,812.097275,12,1567.22,761.9,0.0,0.166667,0.0,0,31,231.774034,1.0,0.916667,0.583333,0
0.0,1466.91925,1500.0,323.642185,12,0.0,0.0,37.691257,0.0,0.166667,2,0,429.538368,1.0,0.0,0.0,1
1083.12,1777.056105,4000.0,383.231247,12,0.0,1083.12,0.0,0.0,0.0,0,24,659.560532,1.0,0.0,1.0,1
1155.4,475.171266,2000.0,1264.974166,12,1155.4,0.0,0.0,0.0,0.0,0,1,116.244107,0.727273,0.083333,0.0,0
45.65,1117.683394,1200.0,287.581425,11,45.65,0.0,0.0,0.0,0.0,0,1,371.232319,0.909091,0.090909,0.0,1
4399.07,6891.424677,11150.0,1834.501318,12,3705.13,693.94,1838.093797,0.0,0.25,4,80,1864.863139,1.0,1.0,0.333333,1
67.44,14.68344,4000.0,82.000743,12,67.44,0.0,0.0,0.0,0.0,0,1,57.564463,0.363636,0.083333,0.0,0
181.63,1475.973063,1800.0,2588.459613,12,181.63,0.0,2252.747969,0.083333,0.5,17,13,960.647101,1.0,0.916667,0.0,0
0.0,986.583117,1500.0,276.229102,11,0.0,0.0,1350.155793,0.0,0.090909,1,0,362.442402,0.727273,0.0,0.0,1
0.0,955.41412,1200.0,1402.659723,12,0.0,0.0,1145.252721,0.0,0.25,4,0,372.641361,1.0,0.0,0.0,0
1593.29,447.808002,7000.0,1660.750541,12,214.2,1379.09,0.0,0.0,0.0,0,36,188.340279,1.0,0.25,0.916667,0
0.0,3304.423662,7000.0,1026.076088,12,0.0,0.0,1270.287892,0.0,0.416667,9,0,1478.485801,1.0,0.0,0.0,1
398.64,1135.629139,1500.0,364.300862,12,0.0,398.64,0.0,0.0,0.0,0,12,449.07262,1.0,0.0,1.0,1
0.0,933.150722,1500.0,360.729411,11,0.0,0.0,1374.764359,0.0,0.090909,1,0,335.993476,0.727273,0.0,0.0,0
0.0,1055.369866,6000.0,2924.470714,12,0.0,0.0,3776.644822,0.0,0.166667,2,0,195.294122,0.545455,0.0,0.0,0
0.0,5897.491823,7500.0,1417.970244,12,0.0,0.0,3318.487381,0.0,0.333333,8,0,1809.974326,1.0,0.0,0.0,1
176.03,0.0,7000.0,0.0,8,176.03,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.125,0.0,0
312.1,21.377711,2000.0,497.127166,12,0.0,312.1,0.0,1.0,0.0,0,7,145.605731,0.636364,0.0,0.583333,0
1562.43,4920.036231,13000.0,1851.996908,12,249.24,1313.19,0.0,0.0,0.0,0,42,1178.476722,1.0,0.25,1.0,0
1721.66,4071.792166,10000.0,1065.894938,12,551.17,1170.49,0.0,0.0,0.0,0,27,1173.307383,1.0,0.5,1.0,1
8665.38,1138.534442,9500.0,8216.880805,12,6120.4,2544.98,0.0,0.166667,0.0,0,104,240.601287,1.0,1.0,1.0,0
1036.68,1158.67621,1700.0,2790.066228,12,150.0,886.68,1789.779133,0.0,0.333333,11,22,1281.453534,0.909091,0.083333,0.833333,0
0.0,2093.844656,3000.0,470.841807,12,0.0,0.0,1307.898095,0.0,0.083333,2,0,912.479272,1.0,0.0,0.0,1
1439.49,299.464702,6000.0,1323.74446,12,593.0,846.49,0.0,0.0,0.0,0,31,200.986504,1.0,0.166667,1.0,0
190.45,21.928045,8500.0,155.609598,12,190.45,0.0,49.196465,0.0,0.083333,1,2,66.465635,0.909091,0.166667,0.0,0
1151.91,657.223335,1000.0,632.225833,7,615.85,536.06,442.688396,0.2,0.285714,2,13,350.841821,0.857143,0.285714,0.571429,0
724.52,74.34204,4000.0,529.362717,12,200.0,524.52,0.0,0.916667,0.0,0,13,189.362616,1.0,0.083333,1.0,0
715.51,2664.700424,3500.0,918.003032,12,109.0,606.51,494.573662,0.0,0.083333,1,11,792.902894,1.0,0.083333,0.583333,0
0.0,900.482738,1000.0,197.631228,12,0.0,0.0,77.012362,0.0,0.083333,1,0,214.62422,1.0,0.0,0.0,1
0.0,1146.202492,1200.0,290.331406,12,0.0,0.0,58.697369,0.0,0.25,3,0,353.360027,1.0,0.0,0.0,1
158.34,9.72453,6000.0,182.175514,12,0.0,158.34,0.0,0.363636,0.0,0,4,55.480481,0.272727,0.0,0.333333,0
173.48,3037.608728,3000.0,869.253948,12,173.48,0.0,382.582455,0.0,0.166667,6,3,4682.965732,1.0,0.166667,0.0,1
0.0,25.184241,6000.0,2161.530837,12,0.0,0.0,519.538738,1.0,0.083333,5,0,55.542128,0.181818,0.0,0.0,0
117.32,1100.941072,1500.0,4017.742718,12,117.32,0.0,5573.767921,0.111111,0.5,7,3,273.139411,1.0,0.25,0.0,0
1049.0,64.078171,5000.0,1072.021707,12,0.0,1049.0,0.0,0.727273,0.0,0,14,153.531842,0.909091,0.0,1.0,0
23.91,1.059425,15500.0,31.845894,12,23.91,0.0,0.0,0.111111,0.0,0,4,22.081988,0.363636,0.333333,0.0,0
1132.36,1095.041551,2500.0,410.973222,12,377.44,754.92,0.0,0.0,0.0,0,43,405.230106,1.0,0.333333,1.0,0
82.0,234.700486,4200.0,350.773984,12,82.0,0.0,0.0,0.0,0.0,0,2,215.834479,1.0,0.083333,0.0,0
0.0,7156.345546,18000.0,3447.733455,12,0.0,0.0,2506.083985,0.0,0.25,6,0,1608.111732,1.0,0.0,0.0,0
664.61,1435.703308,7500.0,453.692206,12,45.7,618.91,945.736707,0.0,0.166667,3,15,358.574883,1.0,0.083333,0.5,0
2251.62,325.024091,9500.0,2258.1657,12,1964.05,287.57,141.021854,0.888889,0.083333,1,20,169.123707,1.0,0.666667,0.5,0
2514.3,4395.237251,5000.0,2095.014385,12,985.11,1529.19,0.0,0.0,0.0,0,32,1960.982734,1.0,0.666667,1.0,0
179.0,25.379719,4000.0,308.793382,7,0.0,179.0,0.0,0.0,0.0,0,6,73.19845,0.571429,0.0,0.714286,0
3108.01,400.69973,10500.0,3166.91554,12,0.0,3108.01,0.0,0.545455,0.0,0,16,175.704497,1.0,0.0,1.0,0
93.31,3044.269636,3500.0,670.719989,12,93.31,0.0,789.697144,0.0,0.166667,2,1,949.520589,1.0,0.083333,0.0,1
2877.09,435.905875,3500.0,2975.275558,12,1561.04,1316.05,204.935422,0.0,0.083333,2,51,112.893466,0.454545,0.333333,1.0,0
2331.68,5257.807308,17500.0,2543.033209,12,1088.04,1243.64,10291.12574,0.0,0.583333,10,34,1237.405459,1.0,0.333333,0.666667,0
11.41,3860.238072,10000.0,7280.584479,12,11.41,0.0,0.0,0.083333,0.0,0,2,1013.780486,1.0,0.166667,0.0,0
3873.5,1514.750841,8500.0,3729.948989,12,2642.14,1231.36,2306.919698,0.0,0.416667,6,50,436.253648,1.0,1.0,1.0,0
538.51,6509.334652,12000.0,1355.948713,12,538.51,0.0,7232.069823,0.0,0.666667,20,4,1471.164439,1.0,0.333333,0.0,1
775.0,3338.863375,8500.0,920.748289,12,365.0,410.0,0.0,0.0,0.0,0,8,784.929199,1.0,0.166667,0.416667,0
398.08,3281.958491,8000.0,8092.781701,12,0.0,398.08,6694.105562,0.083333,0.583333,20,9,872.208375,1.0,0.0,0.416667,0
0.0,5932.367808,6000.0,2657.196453,12,0.0,0.0,4253.311089,0.0,0.5,10,0,4431.645308,1.0,0.0,0.0,1
0.0,994.367302,10000.0,168.100048,7,0.0,0.0,4058.539188,0.0,0.571429,15,0,237.414459,0.857143,0.0,0.0,1
1763.89,5925.120611,6500.0,2557.841292,12,258.43,1505.46,0.0,0.0,0.0,0,195,2268.544117,1.0,0.25,1.0,0
405.61,162.54754,2200.0,612.674738,12,0.0,405.61,0.0,0.0,0.0,0,23,130.269702,0.909091,0.0,0.916667,0
818.64,1070.486185,1000.0,976.831849,12,0.0,818.64,0.0,0.0,0.0,0,24,1926.566967,1.0,0.0,1.0,1
0.0,4059.211725,5000.0,3246.575307,12,0.0,0.0,4524.312762,0.0,0.25,4,0,866.693315,1.0,0.0,0.0,0
983.24,8356.277203,14000.0,3468.13596,12,983.24,0.0,2329.181013,0.0,0.333333,7,4,2412.958258,1.0,0.166667,0.0,0
611.71,929.115076,1200.0,1019.527645,12,591.71,20.0,0.0,0.0,0.0,0,11,273.627647,1.0,0.5,0.166667,0
627.23,2159.370933,2500.0,1030.373212,12,493.48,133.75,1055.558646,0.0,0.25,3,17,521.492992,1.0,0.75,0.333333,0
0.0,4523.499003,9500.0,1348.018275,12,0.0,0.0,966.297398,0.0,0.083333,2,0,1101.578675,1.0,0.0,0.0,0
0.0,753.703481,1200.0,1065.666403,12,0.0,0.0,899.346012,0.083333,0.083333,2,0,160.863666,1.0,0.0,0.0,0
878.29,3778.609797,8500.0,883.744982,12,631.27,247.02,0.0,0.0,0.0,0,13,858.064557,1.0,0.5,0.25,0
1787.83,947.457151,4000.0,574.055852,12,126.24,1661.59,458.961661,0.166667,0.083333,1,61,259.977392,1.0,0.083333,1.0,0
299.9,606.323282,4200.0,502.64224,12,299.9,0.0,0.0,0.0,0.0,0,3,204.447891,1.0,0.25,0.0,0
875.38,73.379518,6500.0,688.546903,12,0.0,875.38,0.0,0.75,0.0,0,16,196.362677,1.0,0.0,1.0,0
380.0,516.49276,1200.0,415.924157,12,380.0,0.0,1004.279993,0.0,0.5,11,6,247.45192,1.0,0.333333,0.0,0
2354.06,906.107168,4000.0,2230.320729,12,215.87,2138.19,0.0,0.0,0.0,0,51,224.547489,1.0,0.333333,1.0,0
2530.12,2220.063789,2500.0,3275.790625,12,2530.12,0.0,157.109678,0.0,0.083333,3,85,594.769152,1.0,1.0,0.0,0
1168.75,15532.33972,16500.0,3906.738592,12,0.0,1168.75,3183.037625,0.0,0.25,5,11,3379.593046,1.0,0.0,0.916667,0
2066.08,205.123752,7500.0,2597.718416,12,1245.3,820.78,0.0,0.916667,0.0,0,41,201.214315,1.0,1.0,1.0,0
9113.78,788.257316,12000.0,7035.994095,12,6138.57,2975.21,0.0,1.0,0.0,0,128,243.938058,1.0,1.0,1.0,0
824.77,1073.370435,1800.0,534.728641,12,377.81,446.96,1214.495468,0.0,0.333333,6,25,892.117717,0.818182,0.416667,0.5,1
0.0,1381.753281,2400.0,3112.377295,12,0.0,0.0,648.228793,0.0,0.083333,1,0,3102.98565,1.0,0.0,0.0,0
0.0,405.162601,17000.0,8946.495566,12,0.0,0.0,4679.312402,0.75,0.25,8,0,153.782546,0.545455,0.0,0.0,0
462.7,372.924756,1800.0,1193.383862,12,162.7,300.0,0.0,0.181818,0.0,0,7,114.183944,0.909091,0.083333,0.416667,0
462.99,55.681483,13500.0,519.307161,12,0.0,462.99,0.0,1.0,0.0,0,12,157.208204,1.0,0.0,0.833333,0
1624.05,2092.855291,8500.0,3794.796448,12,1205.75,418.3,0.0,0.083333,0.0,0,13,559.169569,1.0,0.25,0.333333,0
0.0,556.912886,4000.0,1968.065171,12,0.0,0.0,972.223685,0.083333,0.083333,1,0,188.435841,1.0,0.0,0.0,0
233.9,6.121105,10500.0,33.010201,7,233.9,0.0,0.0,0.0,0.0,0,5,53.9438,0.571429,0.428571,0.0,1
504.2,19.112841,1000.0,476.370018,12,0.0,504.2,0.0,0.727273,0.0,0,20,130.862225,1.0,0.0,1.0,0
7184.73,7803.470739,11500.0,2250.502094,12,6519.19,665.54,0.0,0.0,0.0,0,78,3745.116848,1.0,0.583333,0.916667,1
324.96,5274.508501,5500.0,938.073283,12,0.0,324.96,1392.925291,0.0,0.25,5,12,2927.486552,1.0,0.0,1.0,1
0.0,1887.061349,2000.0,411.517239,12,0.0,0.0,93.437109,0.0,0.166667,3,0,765.751845,1.0,0.0,0.0,1
946.0,152.227891,6500.0,804.255916,12,536.0,410.0,0.0,0.2,0.0,0,18,169.229664,1.0,0.25,0.416667,0
0.0,1193.351573,1500.0,164.003621,8,0.0,0.0,1433.85482,0.0,0.125,4,0,254.022569,0.875,0.0,0.0,1
0.0,2544.036536,7000.0,1064.575065,12,0.0,0.0,107.710567,0.0,0.083333,1,0,587.957563,1.0,0.0,0.0,0
1176.93,63.064197,7500.0,1319.009967,12,0.0,1176.93,0.0,0.363636,0.0,0,23,64.517961,1.0,0.0,1.0,0
225.6,3.29042,4000.0,268.500244,12,0.0,225.6,0.0,0.090909,0.0,0,12,29.584288,0.181818,0.0,1.0,0
847.88,182.959331,5000.0,757.48839,12,0.0,847.88,0.0,0.166667,0.0,0,11,193.758424,1.0,0.0,0.666667,0
1893.89,5082.971064,9500.0,1607.021526,12,1543.89,350.0,970.708796,0.0,0.083333,1,27,1480.26633,1.0,1.0,0.416667,0
1878.54,2817.403474,3500.0,3185.017063,12,1198.89,679.65,1154.965664,0.0,0.416667,8,14,1079.066979,1.0,0.333333,0.333333,0
2542.61,320.35306,7500.0,3158.530331,12,696.08,1846.53,0.0,0.5,0.0,0,27,192.272514,1.0,0.583333,1.0,0
0.0,2801.239086,10000.0,696.538922,12,0.0,0.0,7216.489768,0.0,0.583333,9,0,1095.734566,0.909091,0.0,0.0,1
366.68,126.289657,3000.0,679.431948,12,0.0,366.68,175.284005,0.181818,0.166667,2,4,126.692506,0.909091,0.0,0.333333,0
123.24,7985.621826,14500.0,9438.180272,12,123.24,0.0,7949.596045,0.0,0.666667,32,2,1961.413154,1.0,0.166667,0.0,0
803.22,1084.131331,1000.0,866.009167,12,0.0,803.22,901.628291,0.0,0.166667,3,21,1038.182688,1.0,0.0,0.916667,1
0.0,5520.201751,7000.0,5878.42845,12,0.0,0.0,6218.171457,0.0,0.666667,23,0,1719.694161,1.0,0.0,0.0,0
177.0,109.594389,1950.0,170.47103,12,177.0,0.0,0.0,0.0,0.0,0,1,221.171027,1.0,0.083333,0.0,1
4201.13,2416.771489,5500.0,6091.906636,12,3802.21,398.92,3306.574157,0.2,0.166667,11,82,830.39506,1.0,0.75,1.0,0
1126.68,5701.848812,7000.0,1382.179262,12,1033.6,93.08,1831.160025,0.0,0.333333,5,20,1438.031851,1.0,0.416667,0.666667,1
0.0,2866.054641,3000.0,714.738754,12,0.0,0.0,236.955668,0.0,0.25,4,0,799.591816,1.0,0.0,0.0,1
263.04,1352.301367,2300.0,4228.186416,12,263.04,0.0,1460.777849,0.090909,0.166667,3,1,325.737106,1.0,0.083333,0.0,0
2610.3,495.069704,8500.0,2217.869091,12,902.6,1707.7,0.0,0.25,0.0,0,34,219.629629,1.0,0.416667,1.0,0
0.0,1299.93337,2400.0,303.052882,12,0.0,0.0,916.37094,0.0,0.083333,2,0,453.831541,1.0,0.0,0.0,1
0.0,3020.900667,4000.0,1171.807751,12,0.0,0.0,3417.227455,0.0,0.666667,9,0,848.973008,1.0,0.0,0.0,0
5446.88,608.752081,9500.0,5623.305898,12,3466.22,1980.66,0.0,1.0,0.0,0,45,233.917424,1.0,0.25,0.916667,0
140.6,4587.892398,5500.0,1151.202909,12,140.6,0.0,953.934018,0.0,0.25,3,2,1489.130441,1.0,0.083333,0.0,1
9134.26,4005.344926,10500.0,3579.298838,12,2002.9,7131.36,0.0,0.0,0.0,0,65,1148.902535,1.0,0.25,1.0,0
3044.6,534.75165,3000.0,8987.534163,12,3044.6,0.0,684.269093,0.333333,0.083333,1,2,332.787755,0.545455,0.166667,0.0,0
153.18,34.387537,2500.0,99.085409,12,61.9,91.28,0.0,0.0,0.0,0,11,145.637604,1.0,0.083333,0.416667,1
1175.35,11964.83264,14000.0,2949.673416,12,1031.85,143.5,2271.555171,0.0,0.583333,11,19,3098.62505,1.0,0.583333,0.416667,1
522.0,1553.505165,1000.0,472.580919,12,0.0,522.0,0.0,0.0,0.0,0,14,15584.09742,1.0,0.0,1.0,1
1160.66,10.106017,1500.0,1152.518504,12,34.9,1125.76,0.0,0.111111,0.0,0,37,32.376453,0.727273,0.083333,0.916667,0
3042.08,397.003171,8500.0,2764.893686,12,1419.07,1623.01,0.0,0.333333,0.0,0,98,246.737259,1.0,1.0,1.0,0
765.0,611.561026,2000.0,204.464151,8,765.0,0.0,0.0,0.0,0.0,0,1,146.352314,1.0,0.125,0.0,0
1595.93,4840.545574,6000.0,905.844846,11,1595.93,0.0,4359.32575,0.090909,0.545455,17,25,2376.919568,1.0,0.454545,0.0,1
313.89,0.0,6000.0,0.0,12,0.0,313.89,0.0,0.0,0.0,0,19,0.0,0.0,0.0,0.916667,0
890.0,1176.992085,3000.0,640.607666,12,400.0,490.0,0.0,0.0,0.0,0,7,289.747401,1.0,0.083333,0.416667,0
2226.06,47.107274,8500.0,2507.587709,12,0.0,2226.06,0.0,0.3,0.0,0,14,97.944748,0.818182,0.0,1.0,0
110.0,289.529643,1200.0,697.009124,12,110.0,0.0,1134.891542,0.0,0.166667,7,1,1117.265123,0.272727,0.083333,0.0,1
0.0,2689.040221,9000.0,854.431761,12,0.0,0.0,2928.671045,0.0,0.083333,2,0,681.959088,1.0,0.0,0.0,0
62.7,14.871714,3000.0,125.780361,12,62.7,0.0,0.0,0.0,0.0,0,1,164.519883,0.545455,0.083333,0.0,1
587.34,35.360897,11500.0,549.036894,12,0.0,587.34,0.0,0.888889,0.0,0,14,139.958805,1.0,0.0,1.0,0
4666.51,1902.665938,7500.0,6153.484827,12,4464.76,201.75,4120.44084,0.0,0.166667,10,46,534.578893,1.0,0.833333,0.5,0
453.24,17.026818,2000.0,435.997908,12,0.0,453.24,0.0,0.25,0.0,0,12,62.817278,1.0,0.0,1.0,0
694.91,229.540732,7500.0,1016.090423,12,37.5,657.41,0.0,0.083333,0.0,0,15,189.29217,1.0,0.166667,0.833333,0
868.0,186.706199,4000.0,618.964215,12,0.0,868.0,0.0,0.0,0.0,0,6,268.075781,1.0,0.0,0.416667,0
2358.28,1264.152747,2500.0,1175.753031,12,2171.8,186.48,144.017573,0.166667,0.166667,2,28,330.579046,1.0,0.5,0.833333,0
1639.97,160.15008,7000.0,1579.491353,12,971.97,668.0,0.0,0.916667,0.0,0,20,178.416176,1.0,1.0,0.416667,0
775.42,12856.15251,14000.0,2885.335197,12,649.42,126.0,7362.379262,0.0,0.166667,11,16,3331.513399,1.0,0.25,0.333333,1
0.0,3034.686119,3000.0,91.692752,12,0.0,0.0,370.098258,0.0,0.083333,2,0,26143.17049,1.0,0.0,0.0,1
0.0,2537.257188,2750.0,933.01991,12,0.0,0.0,557.526465,0.0,0.166667,2,0,602.387923,1.0,0.0,0.0,0
858.5,2376.483239,7000.0,748.290167,12,858.5,0.0,356.570057,0.0,0.166667,3,13,597.63665,1.0,0.333333,0.0,0
0.0,3625.207579,6000.0,1009.287105,11,0.0,0.0,1274.199991,0.0,0.090909,1,0,1431.909784,1.0,0.0,0.0,1
600.0,3904.008546,4700.0,1154.910275,12,0.0,600.0,1433.189324,0.0,0.5,6,6,1475.694904,1.0,0.0,0.416667,1
300.68,59.263479,5000.0,3142.651675,11,0.0,300.68,0.0,0.0,0.0,0,1,80.613743,0.181818,0.0,0.090909,0
0.0,1114.56327,6000.0,3842.787673,12,0.0,0.0,298.659126,0.111111,0.083333,1,0,547.238675,0.727273,0.0,0.0,0
55.69,1128.717636,1200.0,266.286419,12,55.69,0.0,56.453676,0.0,0.083333,1,3,544.723121,1.0,0.083333,0.0,1
4468.71,451.905949,4000.0,4009.961094,12,3870.15,598.56,0.0,1.0,0.0,0,53,184.31048,1.0,1.0,0.416667,0
1000.0,6074.986862,14000.0,1365.324882,12,1000.0,0.0,4360.872498,0.0,0.5,7,1,1766.055701,1.0,0.083333,0.0,1
816.0,3490.186741,11500.0,947.039165,12,638.91,177.09,0.0,0.0,0.0,0,15,1076.480794,1.0,0.25,0.5,1
521.31,1368.99507,3000.0,616.095965,12,140.0,381.31,0.0,0.0,0.0,0,20,467.239217,1.0,0.083333,1.0,0
469.0,60.52124,1000.0,541.359082,10,0.0,469.0,0.0,0.833333,0.0,0,6,115.03052,0.8,0.0,0.5,0
476.16,1961.322415,2000.0,791.091826,12,0.0,476.16,0.0,0.0,0.0,0,48,768.758551,1.0,0.0,1.0,0
561.25,4153.477506,8000.0,1854.156679,12,375.25,186.0,1222.725542,0.0,0.583333,15,4,1172.150883,1.0,0.083333,0.166667,0
346.3,22.523964,1800.0,340.376582,7,0.0,346.3,0.0,1.0,0.0,0,7,74.812454,0.428571,0.0,1.0,0
0.0,7593.590618,8000.0,1534.809766,12,0.0,0.0,3843.962731,0.0,0.083333,2,0,2012.365718,1.0,0.0,0.0,1
812.97,46.054436,6000.0,1314.537349,12,598.09,214.88,0.0,1.0,0.0,0,24,191.480116,1.0,0.916667,1.0,0
1082.98,8771.507851,18500.0,1964.195588,12,497.08,585.9,4504.545269,0.0,0.666667,26,26,1978.414023,1.0,0.5,0.833333,1
1137.62,3008.66367,6200.0,536.091856,12,659.62,478.0,3116.44095,0.0,0.416667,12,16,981.877595,1.0,0.416667,0.5,1
2326.52,215.213174,3500.0,2374.80576,12,136.8,2189.72,0.0,0.833333,0.0,0,75,177.683227,1.0,0.166667,1.0,0
1070.73,96.155647,10000.0,1229.025203,12,432.8,637.93,0.0,1.0,0.0,0,27,192.197394,1.0,1.0,0.75,0
1398.21,1101.656754,7000.0,257.24454,12,1243.5,154.71,0.0,0.0,0.0,0,16,346.844936,1.0,0.416667,0.416667,1
1470.24,4779.786334,7000.0,4760.677367,12,882.78,587.46,4962.936839,0.0,0.666667,33,29,1393.490557,1.0,0.416667,1.0,0
0.0,765.880394,8500.0,2953.858729,12,0.0,0.0,1966.812413,0.181818,0.083333,1,0,335.991369,0.909091,0.0,0.0,0
0.0,4705.294706,9000.0,8778.87795,12,0.0,0.0,9894.067335,0.0,0.916667,30,0,1470.361933,1.0,0.0,0.0,0
0.0,2008.461205,2900.0,3092.937061,12,0.0,0.0,2436.107429,0.083333,0.083333,4,0,681.529737,1.0,0.0,0.0,0
29.5,2856.16815,3000.0,508.056466,10,29.5,0.0,103.141056,0.0,0.3,4,1,1267.37587,1.0,0.1,0.0,1
0.0,198.12512,1200.0,253.475631,12,0.0,0.0,973.656086,0.083333,0.166667,5,0,73.411615,1.0,0.0,0.0,0
262.71,27.851354,4000.0,404.572322,12,0.0,262.71,0.0,0.8,0.0,0,7,170.087703,0.636364,0.0,0.5,0
4115.98,1487.657507,5000.0,3922.394684,12,3975.98,140.0,0.0,0.083333,0.0,0,31,474.667356,1.0,0.666667,0.25,0
0.0,10915.55075,15000.0,18341.95467,12,0.0,0.0,23130.82106,0.0,0.583333,23,0,3127.192305,1.0,0.0,0.0,0
118.16,107.944741,2500.0,192.781455,8,118.16,0.0,472.818286,0.25,0.125,1,2,56.999671,0.875,0.125,0.0,0
853.3,117.777688,2000.0,851.921672,12,853.3,0.0,0.0,0.0,0.0,0,3,73.600798,0.727273,0.25,0.0,0
2267.38,862.481024,4500.0,3644.186477,12,1674.75,592.63,282.991201,0.333333,0.166667,2,41,341.5862,1.0,1.0,0.666667,0
104.95,7.153512,1500.0,271.567821,10,0.0,104.95,0.0,0.0,0.0,0,4,71.59927,0.3,0.0,0.3,0
470.69,48.242289,18000.0,746.951133,12,57.0,413.69,0.0,0.416667,0.0,0,5,156.812691,0.727273,0.083333,0.333333,0
932.03,490.368785,5500.0,3170.370677,12,231.87,700.16,987.069944,0.083333,0.083333,1,5,269.655125,1.0,0.083333,0.25,0
307.12,1848.248809,8500.0,3421.846931,12,307.12,0.0,0.0,0.0,0.0,0,2,470.192366,1.0,0.083333,0.0,0
0.0,1417.979193,1500.0,201.425194,7,0.0,0.0,97.106059,0.0,0.285714,4,0,233.54565,1.0,0.0,0.0,1
57.0,510.504804,12500.0,15043.66508,12,57.0,0.0,10239.08859,0.142857,0.166667,6,1,256.881348,0.727273,0.083333,0.0,0
2601.6,339.294514,1800.0,2582.18354,12,0.0,2601.6,0.0,0.909091,0.0,0,12,2374.370421,1.0,0.0,1.0,0
0.0,5151.912071,7000.0,1362.424363,12,0.0,0.0,2873.077058,0.0,0.166667,4,0,1240.254115,1.0,0.0,0.0,0
440.0,1203.464556,3000.0,584.787421,12,0.0,440.0,1472.061257,0.0,0.083333,3,4,267.430198,1.0,0.0,0.25,0
716.76,6437.92423,7000.0,1364.331914,12,54.46,662.3,2365.445125,0.0,0.416667,10,33,1968.717366,1.0,0.083333,0.916667,1
4236.36,407.177714,18500.0,3746.674803,12,2325.16,1911.2,0.0,1.0,0.0,0,29,167.823077,0.909091,0.5,0.75,0
935.71,3929.705042,6000.0,6409.769007,12,0.0,935.71,5093.44832,0.0,0.166667,3,34,1447.893709,1.0,0.0,0.75,0
473.51,6909.058266,7500.0,1593.897063,12,70.0,403.51,1031.583943,0.0,0.166667,4,11,3196.171515,1.0,0.083333,0.5,1
885.44,1054.905969,1000.0,1057.25415,12,0.0,885.44,0.0,0.0,0.0,0,111,1613.401207,1.0,0.0,0.833333,1
493.34,3664.282588,9500.0,1050.91005,12,260.0,233.34,0.0,0.0,0.0,0,6,821.066878,1.0,0.083333,0.416667,0
2155.13,6443.077147,7500.0,9689.602075,12,1325.34,829.79,1650.039631,0.0,0.416667,17,75,3163.402977,0.909091,0.583333,1.0,0
888.98,4570.04875,6000.0,1179.34586,12,888.98,0.0,1825.929322,0.0,0.166667,2,7,1200.960907,1.0,0.416667,0.0,1
2513.46,3573.583803,9000.0,4776.370808,9,2513.46,0.0,6181.23369,0.0,0.444444,12,6,836.641054,0.888889,0.222222,0.0,0
1475.23,96.699394,4000.0,1595.023315,12,1475.23,0.0,0.0,0.0,0.0,0,14,34.819015,0.545455,1.0,0.0,0
3441.3,4968.771623,11500.0,1385.717858,12,2416.7,1024.6,0.0,0.0,0.0,0,26,1499.391822,1.0,0.333333,0.833333,1
2308.0,1031.936983,3000.0,245.914697,12,608.0,1700.0,0.0,0.0,0.0,0,9,564.472958,0.727273,0.083333,0.333333,1
182.08,3.847042,1500.0,191.067061,8,0.0,182.08,0.0,0.5,0.0,0,8,54.734326,0.5,0.0,0.875,0
1377.31,166.258538,16000.0,1770.052426,12,827.35,549.96,133.878836,0.090909,0.083333,1,14,190.754221,0.909091,0.083333,1.0,0
255.75,1589.449271,3500.0,599.044421,12,187.0,68.75,0.0,0.0,0.0,0,5,586.693702,1.0,0.166667,0.166667,0
255.7,2305.313527,6500.0,620.437714,11,229.02,26.68,14.222216,0.0,0.090909,1,8,505.940539,1.0,0.454545,0.181818,0
1071.8,818.310935,2500.0,4763.080391,12,1020.0,51.8,752.292181,0.2,0.166667,3,6,751.737661,0.545455,0.25,0.166667,0
1063.69,102.751154,7000.0,1928.089519,12,0.0,1063.69,0.0,0.454545,0.0,0,29,164.687639,1.0,0.0,1.0,0
1347.7,11416.64736,15500.0,2704.076105,12,0.0,1347.7,0.0,0.0,0.0,0,9,2580.556298,1.0,0.0,0.583333,0
75.5,2008.004976,5000.0,485.389275,12,75.5,0.0,0.0,0.0,0.0,0,2,603.340807,1.0,0.166667,0.0,1
